station_cd1,station_cd2
3400109,3400501
1192103,1190509
1121701,1123033
1121701,1123143
1121701,1122202
1120259,1120443
1133845,1123113
1191501,1191113
9991602,9991502
9991602,9991402
2200802,2201105
2800310,2800411
1132015,2100424
9941321,9942206
3100404,9953204
1130110,1130901
1192610,1190748
9980919,9981101
9980919,9980805
9953218,3100418
3400901,3400306
1120231,1121501
9920810,1120924
9951425,9951316
2801005,2800605
1134232,1140734
3000803,3000134
2200129,2200205
1132105,1133303
1132105,2800201
1132105,1132805
1132105,1130212
1122901,9931801
1122901,1132019
2400129,2400501
9910501,9910601
9992223,9992325
3000401,3000315
2700112,2700201
1192402,1190342
2100313,2100802
1110918,1110316
9910423,9910208
1171423,1172027
9930116,2800412
2600410,2600107
1131306,1131215
2200131,2200722
1180613,1180101
9991703,9991806
9980809,9981201
9980809,9980915
9961918,9962802
9961913,9962109
9981401,1180160
9981401,1180801
3002001,3000156
9980907,9981109
9980907,9981007
9980907,9980817
9910612,9910512
9971205,9971023
9971205,9971314
1141351,1141401
2801006,2200301
2801006,2800606
1122910,9932217
1140442,1140601
1140442,1140832
1190901,9990513
2200130,2200206
1161216,1172416
1130807,1133311
9980803,9980921
9980803,9981103
1190613,9990416
2200127,2200203
2900110,2900201
1141205,1140901
1131228,1131108
1121620,1121719
1120814,1122423
1162203,1161512
9971317,9971026
9971317,9971202
1190202,1190601
9910620,9910520
2101001,2101201
2101001,2100240
1180225,1180507
9941001,9940801
1180229,1180401
1180229,1180301
1120512,1111801
9971513,9971214
9971513,9971014
1171001,1170908
1170420,1163411
1170420,1171501
1160715,1164107
1121618,1121801
1121618,1121721
3101201,3100315
9941015,9940909
1172310,1161229
1123141,1123034
2800517,2800118
2800517,2800802
1131109,1131229
9963701,9963009
1164114,1161723
9962204,9962403
9971229,9971120
1132407,1133101
9930111,9930902
2600406,2600505
3100413,9953213
9981010,9981112
1140412,1140801
2100227,2100410
1110731,1110801
1110731,1111728
9980808,9980916
2100232,1131912
1161513,1162202
3400410,3400219
1121434,1122010
2800604,2801004
1191312,1191427
9962301,3400811
2600101,2801016
3100207,3101101
9951615,9951422
9991312,9991413
1131405,1131325
1190801,1191116
1190801,1191201
9970703,9970603
1161237,1190204
1161237,1190603
1192601,1192519
1192601,1192917
3102001,3100504
9971507,9971411
9971507,9971220
9971507,9971111
9992323,9992221
9992220,9992322
9962912,9962810
1141543,9942601
1121227,1120249
3100103,3100501
3200101,3200701
1163636,1162635
1163636,1163954
1163636,1164001
9942301,1140513
1141104,9951312
9950701,1150126
9934304,9931604
2800504,2300104
1133306,1130204
1133306,1132102
1133306,2800320
3000160,3001618
1141205,9940701
3500120,1160307
1134301,1131401
1134301,1131101
1134301,1133222
1134301,1130224
1134301,2800209
1134301,1132809
1134301,1130801
1134301,1132601
1134301,1131201
3300105,1161802
9991901,1192314
9933801,2800423
9933801,1131330
9933801,1130524
9933801,1132610
3600102,9990714
9971022,9971313
1131410,1132810
1131410,9933201
1131410,1131339
1131410,9933103
1131410,1132501
1131410,1132401
1131304,2800225
1192301,1190341
3000134,1150231
3000134,9951413
3000134,9951501
3000134,1141102
3300208,1161809
1163205,9963517
1130513,9930707
3001814,3001518
2801012,9930103
1131709,1131801
9981110,9980816
9981110,9981008
2700102,1133227
2700102,1130803
2700102,1132808
2700102,1130229
2700102,1130103
9963401,1162915
9963401,9963310
9961212,3400904
1163401,9964405
1162208,9960901
1130909,2500133
3100707,1163611
9952302,9951401
1172030,1170735
1162308,3500103
9962209,1162317
9962209,3100502
1132119,1133301
1132119,2100401
1132119,1133201
1132119,9932101
1132119,1132201
1132119,1132804
1132119,1132306
1162910,3400219
1162910,3400410
1132303,1133210
1132303,1131903
1132303,1133302
2800807,9930310
2800807,9930406
2900118,2500132
2900118,1130910
9960801,1162201
9960801,1161514
9960801,1163010
2800606,2200301
1131308,9930131
3400112,3500125
1122101,1123156
1180139,9981820
9960814,9960907
1190605,1191402
9921621,9934109
1131153,1141201
1131412,9933209
9932001,1130108
9932001,2500214
9990503,1190101
9990503,1190812
9990503,1190231
9990503,1190301
9962614,3300128
1160108,9960307
2800601,2801001
1192213,1190527
1150103,9950201
1161302,9964705
9964701,9964501
9964701,9964608
9964701,1160803
9992524,1193005
2600211,1133315
2600211,1130307
2600211,1130819
2600211,1132821
2600211,2600111
9964201,1163204
9961816,1162605
9971705,9970904
9971012,9971511
9930904,2800302
9930904,1132004
9962609,3400318
9931801,1132019
1130328,1130411
1130314,2500118
9930120,9931102
3000201,3000104
9963308,9963403
9931601,2600316
1131315,2800911
1131315,2800614
9931116,2800622
1163411,1171501
2600607,2600515
2600607,1133230
9953207,3100407
9950301,1150108
9971111,9971220
9971111,9971411
9961807,3300140
2801013,9930402
2801013,2800217
9962401,1162305
1172004,9970515
1190204,1190603
1121720,1121802
9962307,9962207
1131404,2800812
1151004,9953010
1151004,3102739
9951704,9951606
2300143,1132814
2300143,2300611
9930124,2800318
2800904,1133212
1131914,2100305
1161115,1171446
1161115,1171632
9981701,9981602
3000101,1150210
1161806,9961101
1161806,3300204
3102505,9961015
1162635,1163954
1162635,1164001
1162635,9965101
9960601,3300401
9960601,3300142
1122515,1122601
2300142,1132704
2300142,2300610
1191101,1190214
9921410,1122202
9921410,1123143
9921410,1123033
9921410,9921807
9921410,1121701
2900101,9931001
2900101,1130806
2900101,1130105
2900101,1130701
2900101,9931613
2900101,2600121
2900101,1133235
2900101,1132803
2900101,1133310
2900101,2700126
1150208,9950537
2300133,9931301
3300141,3300402
1130203,9930301
1130203,2600201
1130203,2800919
3500132,3400116
9964902,3500123
9991503,9991403
1161807,3300205
9931701,1130708
3102012,3101601
9971026,9971202
1162301,1162601
1162301,1160719
1162301,9961917
1162301,9961813
9930123,2800916
9971005,9971105
9951428,9952303
9962901,9962308
9962003,9961808
9930130,2800220
9941501,9942214
9941501,9941322
9971011,9971217
9933001,9931824
9933001,1133907
9951417,3000132
9934301,1130607
1134203,1134103
9932906,9933804
1163207,9964301
1163207,9963520
2800403,2200702
2800403,1130210
1160102,9960104
1130703,9931616
9991502,9991402
3400304,9961202
1134201,9932701
9962304,3300139
9971401,9971101
9971401,9971301
3001803,9951005
1131105,1131301
1131105,1131220
3100328,3100217
3500207,1162903
3500207,3500109
3500207,1162509
3500207,1160303
9991101,1192014
3500117,1160306
3300101,3300403
9971201,9971318
1131323,2100505
9931621,2700132
3000510,1150224
2100430,2300606
2100430,9934009
2100430,9932914
9930311,1131317
9930114,9930411
9971112,9971412
9971112,9971506
1132114,1130510
1110313,9910103
1190510,1192104
2800201,2100101
2800201,2200101
2800201,1133303
2800201,1132805
2800201,2800609
2800201,2801009
2800201,1130212
1190340,9991801
1190340,9992301
2600109,2600601
9930315,1130214
3100904,1151301
3100904,1151008
1131601,1131704
1131601,2200808
1190643,1192337
1120256,9920305
3400106,3400601
3400106,1162904
1150912,1160701
9981108,9981006
9981108,9980818
1151206,3100913
2800218,2500101
2800218,1133304
2800218,9930128
2800218,1131211
2800218,1132806
2800218,1131310
2800218,1132104
2800218,1131103
2800218,2400101
2800218,1130208
2800218,9930401
1130201,1132101
1130201,1133307
9991404,9991604
1141608,9952501
2800804,2800913
1191413,9990215
1130325,1131501
1130325,1131107
1130325,1132817
1131318,1131203
1131318,2800206
9921406,1121703
2800301,2100209
2800301,1132005
2800301,9930905
1140305,9940501
1140305,1140701
1140305,9942701
9981833,1180141
3600148,1190328
2600417,2600309
1150901,1151001
9933707,1133228
9933707,2600401
2800406,2800613
2800406,2800910
2800406,9930107
2800406,1131316
1111401,1111501
1111401,1111601
9940316,9940601
1163705,3101104
9930113,1131321
1190201,1170238
9933301,1132011
9940101,1131120
1140524,1140321
9961922,1160717
1141103,9951610
3200102,3200703
3200102,1160720
3200102,1162302
9910514,9910614
3000801,3001501
9933101,1132617
1162306,9962104
9971007,9971701
9971007,9971407
9971007,9971107
3300137,1161724
3300137,1162501
3300137,1162313
3300137,9962412
1161821,1160704
2800809,2800108
9971222,9971605
9971222,9971113
9971222,9971505
1130227,9933601
1132802,9931627
2600116,1130603
1191401,1190604
1191401,9990801
3100201,3102017
1123114,1122501
1123114,1133846
1190730,1192802
1191605,3600408
1162316,9962409
3400325,3400203
1130207,9930127
1161723,9965209
1110901,1111101
1110901,1110434
1130301,1133231
1141118,9952401
9992101,1190349
9971014,9971214
1132001,1133218
1132001,1130220
1132001,1132301
1132001,2800104
1132001,2800305
1132001,1134302
1163301,1160821
1163301,1163501
9934305,9931603
9971003,9971403
9971003,9971303
1123139,9921701
1190756,1190411
1161403,9961115
2500210,2900208
2500210,9931632
9941901,1141523
9941901,1142101
9951006,1141107
3500210,9962205
1122001,1121635
1122001,1120201
1132002,2300602
1132002,2300102
1132002,1133216
1132002,9934201
9930205,2600501
9930205,1130202
9980608,9980807
2400601,2800119
2400601,2800801
2400601,2600301
2400601,1133305
2400601,1130205
2400601,2600101
2400601,1132103
2400601,1132807
2400601,2801016
1161801,3102501
1161801,1160201
1161801,1161401
1161801,9961011
1161801,1160501
9981904,9981801
1180301,1180401
3400802,9962606
1150802,9951302
1172403,9971801
2800510,9930309
2800510,2800409
2800510,2800208
2800510,2800808
9964209,9963514
1163425,1170318
1130702,9931615
9971016,9971515
9940318,1140301
3100605,9953105
2800505,9934202
2800505,1133215
2800505,1130217
9981007,9981109
9981007,9980817
2300206,2300603
1132304,1133316
1132304,1133205
2100801,2100312
1132820,1131104
1132820,2400617
1132820,1131302
1161130,9970922
9963702,9964502
3200124,9961701
3400807,1160211
9951708,9951313
1123161,9921201
2800618,1130225
2800618,1133223
2400212,1130616
2400212,1130918
3500201,1162307
3500201,1162401
2800214,2800912
2800214,1131207
2800214,1131102
2800214,1131314
9971018,9971210
9931203,2101107
1190607,9990806
1132605,2800624
9930308,2800315
9930308,2800512
3400401,3500116
1150301,1141601
2600404,9930203
9930509,9934204
1131328,9930421
1150814,9953001
9942213,9941315
2600801,1130609
9951209,9951118
2100201,9930903
2100201,2800101
2100201,9930218
1171310,9970501
9962206,9961810
9962206,9962005
3102713,1150808
3102713,9953201
3102713,3100401
9991605,9991505
3300138,3300801
3300138,9961912
3400210,9962602
2101005,1134116
9930132,2200704
9934001,2300604
9934001,2300110
9934001,2300301
9990812,1191407
9992620,9992516
9992620,1193002
2700401,2700139
2700401,9931714
9981216,9981001
9981216,9980901
2800210,2800314
1160907,9964401
1170901,1170301
1170901,1161001
1170901,1160917
1170901,1171517
1170901,1171301
2300605,1130521
1150907,3100601
1150907,9953101
9965211,3100503
1162309,3500102
9910113,1110317
9910113,1110917
9961401,9962605
2800205,9930109
1161808,3300206
9971104,9971004
9971104,9971404
1130812,9932015
1162803,3200203
9930121,9930209
1170333,1161642
1170333,1170501
9931622,2700133
9933901,9931401
9933901,1130116
1131331,2100435
1150128,9950501
9940816,1140504
1172401,1161128
1132818,2201101
1132818,1131106
1132818,2201001
9991302,9991423
3400115,3500131
9933602,9933705
1161224,1172101
3102208,3200725
1130604,9931608
1141003,1140818
9933417,2200805
1120257,9920201
9930910,1130518
1180140,9981828
1192801,1190729
1134108,2100255
1140601,1140832
3200103,3200705
9921415,1123032
9921415,1123142
9981101,9980805
9971514,9971015
9964801,9964602
9964801,9963001
1130326,2700116
9971024,9971204
1131320,9930216
2600213,9934310
2600213,2600113
1141801,1141701
1180701,1180657
9930608,1132316
1150116,9950410
9952201,9952112
2200402,9930136
3000410,1150215
9930125,2800116
9930125,2800803
3101612,1163601
3101612,1160708
9961803,1162901
9961803,1160213
9961803,1164109
9971209,9971019
1130712,9932601
1130712,1132801
1130712,1130810
1130712,1130107
9960101,1150312
9960101,1160101
9960101,1141501
2100422,9930912
9961013,3102503
9962114,3102301
3600312,9990111
1190920,1192116
9962301,9961908
1161020,1171602
1150801,9950901
1150801,9951308
1150801,1141101
1150801,9951702
3400604,1162906
9971108,9971408
9952601,1150304
9952601,3100418
9952601,9953218
9981206,9981002
9981206,9980902
9981206,9981104
9961107,1160502
9961107,1160119
1130215,2800906
2500127,1130611
2400501,9933407
3200301,1164003
3200301,3200501
1161601,9960919
2400605,2500107
1163938,9965001
9971109,9971409
1130121,1150401
1120501,1120120
9933611,2700207
9990101,1190313
9940401,9940311
2801015,2800518
2200106,9930135
2200106,2200303
2200106,2200401
3400326,3500101
1151106,9960401
1151106,9960124
1191108,9990201
3101005,3101501
3101005,1151211
9964601,9963601
9962410,9962110
9962410,1162315
9990306,1191414
9980303,9980203
1140131,9940306
9953114,3100614
1141105,3001206
1141105,9952301
1141105,9951402
1133901,1131918
1130802,2800112
1130802,9931101
1130802,9930210
1130802,1130226
1130802,1133224
1130802,1130102
1131808,2100138
1131808,9930618
9961901,9962613
2800118,2800802
1130222,2800307
1130222,1133220
1130222,9930901
1130222,1131319
1123185,1121101
1123185,9920501
9933405,2400502
2800404,9930530
1192917,1192519
2600327,2500203
1133801,1122917
9992301,9991801
3100548,3100901
9952301,3001206
9952301,9951402
1122628,1121401
9961805,3400102
9961805,3400202
3102739,9953010
1131101,1132809
1131101,1133222
1131101,1131201
1131101,2800209
1131101,1130801
1131101,1131401
1131101,1132601
1131101,1130224
9990801,1190205
9990801,1190604
1132403,1132503
1170201,1170145
9971002,9971402
9971002,9971302
1111201,1110315
9942208,9941310
1130202,2600501
2300610,1132704
9933601,1133225
1180801,1180160
1123030,9921701
1120105,9920401
1110618,1111015
9910605,9910505
3400601,1162904
9931627,1133313
9931627,1130809
9931627,1130106
1160720,3200703
2300401,9932901
2900114,2500206
1131207,1131314
1131207,1131102
1131207,2800912
1131220,1131301
9962412,1161724
9962412,1162313
9962412,1162501
9971021,9971207
2800320,1132102
2800320,1130204
9962105,3500208
1161116,1171702
9971218,9971010
9971218,9970901
9930304,9930208
1133302,1131903
1133302,1133210
9960401,9960124
2800911,2800614
9960919,1161524
1162902,1162310
1162902,1160301
1133907,9931824
9930618,2100138
2100248,2101101
9962005,9961810
1133846,1122501
1131203,2800206
1130910,2500132
9980818,9981006
1132602,2800311
9933407,2400129
3400811,9961908
9930905,1132005
9930905,2100209
9930905,2800503
2800407,9930405
1131307,2800401
2800803,2800116
9940701,1140901
2900208,9931632
9991401,9991601
2800112,1133224
2800112,1130102
2800112,9930210
2800112,1130226
2800112,9931101
1133202,1132305
1130223,2800107
1130223,1133221
1132806,1133304
1132806,2500101
1132806,1131310
1132806,2400101
1132806,9930401
1132806,1132104
1132806,1131211
1132806,1130208
1132806,9930128
9980610,9980501
1170501,1161642
9981109,9980817
9942701,1140701
9942701,9940501
9991011,1192014
1132807,2600101
1132807,2800801
1132807,1130205
1132807,2800119
1132807,2600301
1132807,2801016
1132807,1133305
1132807,1132103
2600113,9934310
2800609,1133303
2800609,2801009
2800609,1132105
2800609,1132805
2800609,2200101
2800609,2100101
2800609,1130212
1131104,1131302
1131104,2400617
2201101,1131224
2201101,1131106
2201101,2201001
1190401,9992128
1171632,1171446
9980902,9981002
9980902,9981104
1163954,1164001
1163954,9965101
1133301,9932101
1133301,1133201
1133301,1132306
1133301,2100401
1133301,1132804
1133301,1132201
9930310,9930406
1130108,2500214
1131316,2800613
1131316,9930107
1131316,2800910
1150808,9953201
1150808,3100401
1120201,1121635
1131232,1131112
1131232,2400306
9992217,9992319
1130116,9931401
1130116,2500147
9990806,1191404
2100240,2101201
9963001,9964602
2300110,2300604
2300110,2300301
1132610,2800423
1132610,1131330
1160917,1161001
1160917,1170301
1160917,1171301
1160917,1171517
3300142,3300401
9930108,9930312
3100502,1162317
1121721,1121801
9963003,1160314
9963003,3500133
9981103,9980921
2800104,1132301
2800104,1134302
2800104,1130220
2800104,1131901
2800104,1133218
2800104,2800305
9971101,9971301
3300801,9961912
1163714,1163606
2100435,1131407
1180601,1180201
1132501,1131339
1132501,9933103
1132501,9933201
1132501,1132810
1132501,1132401
1123124,9921301
1123124,9921501
9980904,9981004
9980904,9981106
9941322,9942214
1130229,1132808
1130229,1130803
1130229,1130103
1130229,1133227
9931613,2600121
9931613,1130701
9931613,1132803
9931613,2700126
9931613,1133235
9931613,1130105
9931613,9931001
9931613,1130806
9931613,1133310
2800316,2800211
1192115,1190919
3100418,1150304
1133215,9934202
1133215,1130217
1191606,1191701
9932701,1133701
9932701,1131816
9932701,1134101
9932701,1132324
1131322,2800812
1123143,1123033
1123143,9921807
1123143,1122202
2800109,9930213
9934201,2300602
9934201,2300102
9934201,1133216
3200140,1164003
1160213,1164109
1110801,1111728
2800225,1131217
1160101,1150312
1160101,1141501
9971506,9971412
3100529,1163710
1130307,1132821
1130307,1133315
1130307,1130819
1130307,2600111
1160821,1163501
9971106,9971006
9930402,2800217
3500109,1160303
3500109,1162903
3500109,1162509
1131319,9930901
1131319,2800307
1131319,1133220
9930135,2200401
9930135,2200303
1163101,1160905
9953111,3100611
9970901,9971010
3500101,3400201
3500101,3400101
2800919,9930301
9910308,9910207
9971110,9971219
9971110,9971410
2700139,9931714
9971403,9971303
1131110,1132816
1131110,1131701
